Date,Close
25/08/2021,8225
24/08/2021,8200
23/08/2021,8225
20/08/2021,8150
19/08/2021,8150
18/08/2021,8350
16/08/2021,8250
13/08/2021,8200
12/8/2021,8075
10/8/2021,8050
9/8/2021,8150
6/8/2021,8275
5/8/2021,8150
4/8/2021,8175
3/8/2021,8225
2/8/2021,8125
30/07/2021,8125
29/07/2021,8350
28/07/2021,8500
27/07/2021,8500
26/07/2021,8725
23/07/2021,8650
22/07/2021,8825
21/07/2021,8500
19/07/2021,8500
16/07/2021,8575
15/07/2021,8675
14/07/2021,8700
13/07/2021,8950
12/7/2021,8825
9/7/2021,8550
8/7/2021,8475
7/7/2021,8450
6/7/2021,8400
5/7/2021,8225
2/7/2021,8425
1/7/2021,8500
30/06/2021,8150
29/06/2021,8250
28/06/2021,7975
25/06/2021,8025
24/06/2021,8025
23/06/2021,7975
22/06/2021,8050
21/06/2021,7925
18/06/2021,7750
17/06/2021,8125
16/06/2021,8175
15/06/2021,8150
14/06/2021,8150
11/6/2021,8175
10/6/2021,8150
9/6/2021,8150
8/6/2021,8175
7/6/2021,8350
4/6/2021,8450
3/6/2021,8700
2/6/2021,8225
31/05/2021,8200
28/05/2021,8125
27/05/2021,8275
25/05/2021,8175
24/05/2021,8200
21/05/2021,8325
20/05/2021,8375
19/05/2021,8275
18/05/2021,8300
17/05/2021,8250
11/5/2021,8525
10/5/2021,8600
7/5/2021,8450
6/5/2021,8500
5/5/2021,8525
4/5/2021,8525
3/5/2021,8550
30/04/2021,8700
29/04/2021,8625
28/04/2021,8575
27/04/2021,8600
26/04/2021,8700
23/04/2021,8875
22/04/2021,8750
21/04/2021,8800
20/04/2021,8900
19/04/2021,8950
16/04/2021,8950
15/04/2021,8750
14/04/2021,8750
13/04/2021,8625
12/4/2021,8650
9/4/2021,8875
8/4/2021,8800
7/4/2021,8900
6/4/2021,8825
5/4/2021,8925
1/4/2021,8950
31/03/2021,9200
30/03/2021,9075
29/03/2021,9225
26/03/2021,9100
25/03/2021,8950
24/03/2021,9250
23/03/2021,9200
22/03/2021,8825
19/03/2021,8825
18/03/2021,8700
17/03/2021,8625
16/03/2021,8600
15/03/2021,8500
12/3/2021,8375
10/3/2021,8375
9/3/2021,8325
8/3/2021,8375
5/3/2021,8500
4/3/2021,8600
3/3/2021,8725
2/3/2021,8700
1/3/2021,8600
26/02/2021,8575
25/02/2021,8575
24/02/2021,8650
23/02/2021,8550
22/02/2021,8625
19/02/2021,8600
18/02/2021,8750
17/02/2021,8825
16/02/2021,8825
15/02/2021,8975
11/2/2021,8975
10/2/2021,9000
9/2/2021,8800
8/2/2021,9100
5/2/2021,9225
4/2/2021,9325
3/2/2021,9425
2/2/2021,9500
1/2/2021,9225
29/01/2021,9100
28/01/2021,9350
27/01/2021,9500
26/01/2021,9500
25/01/2021,9500
22/01/2021,9475
21/01/2021,9575
20/01/2021,9675
19/01/2021,9750
18/01/2021,9625
15/01/2021,9375
14/01/2021,9350
13/01/2021,9325
12/1/2021,9425
11/1/2021,9525
8/1/2021,9525
7/1/2021,9500
6/1/2021,9425
5/1/2021,9450
4/1/2021,9575
30/12/2020,9575
29/12/2020,9300
28/12/2020,9475
23/12/2020,9525
22/12/2020,9600
21/12/2020,9775
18/12/2020,9700
17/12/2020,9725
16/12/2020,9775
15/12/2020,9700
14/12/2020,9825
11/12/2020,9825
10/12/2020,9950
8/12/2020,9800
7/12/2020,9950
4/12/2020,9950
3/12/2020,10025
2/12/2020,10175
1/12/2020,10100
30/11/2020,9900
27/11/2020,10600
26/11/2020,10125
25/11/2020,10000
24/11/2020,10125
23/11/2020,10200
20/11/2020,10100
19/11/2020,10350
18/11/2020,10275
17/11/2020,10250
16/11/2020,9750
13/11/2020,9700
12/11/2020,9775
11/11/2020,9600
10/11/2020,9675
9/11/2020,9750
6/11/2020,9875
5/11/2020,9900
4/11/2020,9775
3/11/2020,9725
2/11/2020,9750
27/10/2020,9650
26/10/2020,9775
23/10/2020,9725
22/10/2020,9650
21/10/2020,9700
20/10/2020,9725
19/10/2020,9825
16/10/2020,9750
15/10/2020,9750
14/10/2020,9950
13/10/2020,9925
12/10/2020,9950
9/10/2020,10050
8/10/2020,10075
7/10/2020,10000
6/10/2020,10100
5/10/2020,10100
2/10/2020,10075
1/10/2020,10150
30/09/2020,10075
29/09/2020,10150
28/09/2020,10075
25/09/2020,10050
24/09/2020,10100
23/09/2020,10350
22/09/2020,10250
21/09/2020,10150
18/09/2020,10175
17/09/2020,10200
16/09/2020,10450
15/09/2020,10400
14/09/2020,10550
11/9/2020,10250
10/9/2020,9975
9/9/2020,10275
8/9/2020,10325
7/9/2020,10325
4/9/2020,10300
3/9/2020,10225
2/9/2020,10200
1/9/2020,10225
31/08/2020,10225
28/08/2020,10325
27/08/2020,10350
26/08/2020,10350
25/08/2020,10425
24/08/2020,10225
19/08/2020,10100
18/08/2020,10200
14/08/2020,10175
13/08/2020,10250
12/8/2020,10150
11/8/2020,10200
10/8/2020,10175
7/8/2020,10175
6/8/2020,10325
5/8/2020,10550
4/8/2020,10025
3/8/2020,9300
30/07/2020,9200
29/07/2020,9125
28/07/2020,9050
27/07/2020,9000
24/07/2020,9175
23/07/2020,9400
22/07/2020,9375
21/07/2020,9325
20/07/2020,9325
17/07/2020,9275
16/07/2020,9575
15/07/2020,9450
14/07/2020,9450
13/07/2020,9250
10/7/2020,9225
9/7/2020,9350
8/7/2020,9450
7/7/2020,9500
6/7/2020,9425
3/7/2020,9425
2/7/2020,9550
1/7/2020,9200
30/06/2020,9350
29/06/2020,9400
26/06/2020,9225
25/06/2020,8975
24/06/2020,9075
23/06/2020,8925
22/06/2020,9100
19/06/2020,8925
18/06/2020,8750
17/06/2020,8950
16/06/2020,8875
15/06/2020,8700
12/6/2020,8600
11/6/2020,8600
10/6/2020,8650
9/6/2020,8900
8/6/2020,8775
5/6/2020,8625
4/6/2020,8500
3/6/2020,8500
2/6/2020,8475
29/05/2020,8150
28/05/2020,8325
27/05/2020,8325
26/05/2020,8950
20/05/2020,9600
19/05/2020,9900
18/05/2020,9725
15/05/2020,9700
14/05/2020,9725
