Date,Close
4/22/2024,1755.00
4/23/2024,1855.00
4/24/2024,1860.00
4/25/2024,1855.00
4/26/2024,1855.00
4/29/2024,1915.00
4/30/2024,1975.00
5/2/2024,1900.00
5/3/2024,1925.00
5/6/2024,1925.00
5/7/2024,1900.00
5/8/2024,1895.00
5/13/2024,1935.00
5/14/2024,1960.00
5/15/2024,1950.00
5/16/2024,1895.00
5/17/2024,1855.00
5/20/2024,1870.00
5/21/2024,1850.00
5/22/2024,1850.00
5/27/2024,1855.00
5/28/2024,1850.00
5/29/2024,1850.00
5/30/2024,1835.00
5/31/2024,1770.00
6/3/2024,1850.00
6/4/2024,1890.00
6/5/2024,1890.00
6/6/2024,1920.00
6/7/2024,1910.00
6/10/2024,1910.00
6/11/2024,1905.00
6/12/2024,1910.00
6/13/2024,1950.00
6/14/2024,1950.00
6/19/2024,1900.00
6/20/2024,1855.00
6/21/2024,1755.00
6/24/2024,1760.00
6/25/2024,1750.00
6/26/2024,1740.00
6/27/2024,1800.00
6/28/2024,1895.00
7/1/2024,1870.00
7/2/2024,1875.00
7/3/2024,1875.00
7/4/2024,1885.00
7/5/2024,1880.00
7/8/2024,1870.00
7/9/2024,1920.00
7/10/2024,1935.00
7/11/2024,1990.00
7/12/2024,2000.00
7/15/2024,1970.00
7/16/2024,2010.00
7/17/2024,1990.00
7/18/2024,1990.00
7/19/2024,2000.00
7/22/2024,1990.00
7/23/2024,1995.00
7/24/2024,1920.00
7/25/2024,1995.00
7/26/2024,1990.00
7/29/2024,1965.00
7/30/2024,1960.00
7/31/2024,2000.00
